text,rating,label
"I have had dogs for over 30 years and have used a wide variety of crates. I currently own the larger MidWest iCrate, a larger 'generic brand' crate, this size in 'generic brand', and an extra large all steel crate, along with many airline style travel crates.

When I recently acquired a new 4 pound puppy, the MidWest iCrate was my first choice in new crates to buy for him.  The 24 inch size is ideal for this size puppy and the 12 pound dog he will grow into.  The crate is NOT meant to be used for a puppy that is going to grow into a very big dog (such as a Golden Retriever or Labrador).  It is just not sturdy enough for a big, strong willed puppy.  In that case, get the crate the puppy will need as an adult and use the barrier the comes with it to divide it when the pup is little.

This crate is meant for a small dog, therefore a small puppy. And for that, it is perfect.  The double set of doors allows you to set it up in a variety of locations and still have access for the pup.  We currently have it set up lengthwise with the side door left open for easy access.  The puppy can come and go as he pleases to access his pee pads at night in the kitchen, and then return to his crate to sleep.  He LOVES his crate and willingly runs to it at night to lay down and sleep while we babygate him in the kitchen. When compared to the generic crate that I have, the MidWest crate is made from a higher gauge wire, it assembles together tighter, and it just seems sturdier overall. The plastic pan is a heavier weight and is holding up well.

I definitely plan on always using MidWest crates in the future.",5.0,0
They are super cute but are a little wide on me.  I'm a 40 waist and they fit perfectly.  The front part is a bit narrow and the back is very large.  They are still very comfortable.  I would recommend them if you are a size,3.0,1
"I was a little apprehensive about wearing them because they are very thin and my feet hurt when walking. I ordered the XL and it fit perfectly. The fit was great. The material is nice and soft and it is a good value for the price.I bought this for my husband for his birthday.  He's a huge fan of the sneaker and it fits him so well.  He says it's very comfortable and he's wearing it all the time.  I love the material and the look of it.  The only thing I would say is it's not just the front that's too tight but it is really tight around the heel.  I'm not sure how it's going to fit and I'm not sure if it'll hold up.  I've had it for a while now and I have no complaints.  I'm happy with the purchase.Love this!I really like these shoes.  I have a large foot and the size chart is a bit confusing.  They are good shoes, but",5.0,1
"I loved this when I first got it, easy to set up and looked great!  After a couple of days of suspicious distrust, they tried and and liked it. It became the favorite.  But after about 6 months the plastic piece that holds the hinge pin broke.  I tried to use it with just the one hinge but it was obvious that it would break too. They are made of plastic. For a litter box that cost almost $100 I would expect hinges that were made to last.  Some of the reviews I've seen show people actually placing these in living areas, with the door discreetly turned to the side. But after the hinges break and the door comes off it is not so attractive, have included pics. Will be moving to a bigger house so will need another litter box. I think I'll look at some other ones.",3.0,0
"This was going to be one of our ""theme park"" backpacks! It survived one trip, did not survive the the next day. We did not pack anything heavy. the heaviest items were 3, 8 0z water bottles. Very disappointed. I guess I got what I paid for.",2.0,0
"This is a violent, boring, and an entertaining movie.  I will admit that I thought this movie was a bit too heavy handed.  I also thought the fight scenes were a bit",2.0,1
"I love it and it looks great in the kitchen. I will keep it for a long time.I bought this for a friend, and",5.0,1
"I thought I was getting into a movie with a lot of twists and turns, but I just couldn't get into the story.",3.0,1
"I got these to wear with a T-shirt. I normally wear a size 10 and ordered a size 6.5. I am a 32D, and the XL fit me perfectly. I am a little smaller in the legs, so I ordered a size 7.",5.0,1
"Isn't it nice when some works out exactly the way it is supposed to?  I picked up a pair of Sony bookshelf speakers at a thrift shop months ago and decided it was time to mount them.  But I wanted a mounting that was simple, cheap, and effective, took a chance on these satellite speaker mounts and found them to be perfect.

The mounts can fit both single screw speakers (like my Sony) and double screw speakers, they can also be set up to be longer (about 5"") or shorter (about 3"") and come with the screws and hardware to mount to the speaker and to the wall (including dry wall anchors)  The mounts also include the Allen wrench necessary to adjust the mounts and permit the speaker to be oriented just about in any direction or attitude.

With the help of my cordless screwdriver, I had both speakers mounted nicely on the wall in about 15 minutes.  (And that includes looking over the included instructions until I realized that one could actually ignore them.)  Now these aren't the most beautiful speaker mounts, and they are plastic so don't try and mount some huge 20-lb speaker.  But for mounting small satellite speakers just about anywhere, these will work just fine, and at about $10 the price is just right.",5.0,0
Happy with my purchase.  We have had the same mattress for a few months now and this one,5.0,1
These have strong magnets and attach very easy to the fridge. My 2 year old got these for his birthday and we had fun talking about animals and he tried to name them all (though made some mistakes).  I think he will really enjoy these for many years to come. I did notice the sticker on one is already starting to separate on an edge though so I will need to glue it before we play more.  Also you'll want to make sure not to give these to kids that put everything in their mouth because my older son accidentally gave a letter to my younger son while I was cooking one day and just a few seconds with an edge in the mouth left the edge crummy looking.  I also like Melissa and Doug's containers but wish this had a plastic sliding piece like our alphabet and numbers for easy stacking (and staying in the container if the stack falls).,5.0,0
"I ordered a size 10 and the top straps on the pair I received were too small for my medium-width foot.  The straps were so small, that it kept my foot from fully reaching the toe-strap and properly sitting on the footbed.  I gave them to my soon with a smaller foot.  Too bad, because other Croc flip flops I have ordered are great.  These not so much.",1.0,0
"Nice twist to the fairy tale. The story is told in a very simple, yet very powerful way. There are very few details, but they're very well explained. The author does a great job of showing",5.0,1
"Classic, fantastic quality, beautiful, gets compliments on the way it looks.

The only reason I ordered",5.0,1
"Honestly, we only played it once, but after loving Ticket to Ride (the original), we found this one not nearly as much fun.  Almost all the routes are the same value, and you can't take multiple long route cards, the segment lengths between stations are mostly the same, and so about the only thing that seems to determine who wins is who gets the tunnel across Russia.",3.0,0
Fit a little tight but I think theyll break in nicely,4.0,0
Purchased for a friend as a gift ! It's so beautiful I might have to buy myself one ! My friend loves it and said she is constantly complimented on how beautiful it is !,5.0,0
I had hoped this book would have been better than the first. It was a LITTLE BIT better but not much!,3.0,0
"I take a size 10D and it fits fine.  I will keep this bag in my wardrobe.I bought this for my son,",5.0,1
Carefully packed.  Beautiful piece that looks ten times more expensive than the price paid. Plenty of capacity for larger watches.,5.0,0
"Matches the top I purchased, and it's a very comfortable fit.  I have a wide foot and a wide foot bed, but these are perfect for the colder weather.  I would definitely recommend these to anyone.  I'm a size 10",5.0,1
"This is a nice, sturdy, sturdy, and very comfortable chair.  It is very comfortable and functional.  I had a similar chair",5.0,1
"Good concept, rainy day busy box/travel box, but my 9 year old got bored after about an hour and hasn't played with it since.
I was thrilled to see this item available because I loved the mystery activity books in my youth that would come with the special pen that uncovered the hidden messages.
My son was excited when I showed him he little brief case and it enticed him away from the tv and video games.  He sat engrossed in the activity books for about an hour, but said it became too redundant And boring.
He liked the red magnifying glass that revealed secret symbols to help him with the activities and the decoder pens.
The product is well packaged and  intriguing for kids to want to pick up to open (which is common with most Melissa and Doug products).
The age range for this toy is probably 7+. I'm disappointed as a parent because my child has not shown additional interest since the first day of opening this product. As I mentioned, I think it's a good concept at a good price point, but not sure if it's worth an hour of entertainment.",3.0,0
"I love this movie! In fact, I thought it was hilarious. There were a few moments in the movie that I missed.",5.0,1
I'm afraid I didn't finish reading it. It was mostly information I already knew.,2.0,0
"This is exactly what I needed for my costume. I took out the braids and turned them into pigtails because that's what I needed. It looks just fine that way. The only problem is that it has a little bit of a smell, but I'm sure letting it air out will help. You could always use febreeze or perfume to make it smell better. Not a deal breaker. You will want time to air out the smell, or you will need to spray it with air freshener or something. I did not use the wig as is, I undid the braids, straightened the hair, and spray painted the tips of the pigtails to use this for my Harley Quinn costume.",4.0,0
"First impressions are that this computer is FAST.  I mainly use this web browsing, and the speed is 10x faster than my old laptop (which was a cheaper $250 version).  Opened multiple tabs at once - no issues.  Netflix is WAY faster than my old computer too.  I have not tried word processing, etc, but I'm sure it will be fine.  Google apps are easy to browse/find.  I would recommend this to anyone, especially as it is much cheaper than any other option.
Update: after about a week, I'm still very pleased with this Chromebook.  As some reviewers have said, the display is not that great for watching Netflix (it still streams faster than my previous laptop), but is perfect for web browsing etc. Also, I use a Nike running (GPS) watch that I tried to connect to the Chromebook, but found out there is no app for it :>(
But for me, the price, speed, (and hopefully) longevity is worth it.",5.0,0
I'm really sad to give this a 3 star because it's a nice piece of jewelry.  It is so small that it looks a bit small but the wallet is so great.  The color is beautiful and the material is so soft.  I love it!It was very comfortable.  I ordered the white one and it fit perfectly.  I am very happy with this purchase.I just love these shoes! I wear them to work and they are a perfect fit for me.  They are light weight and the color is very vibrant.  I would highly recommend them.These are super cute and comfortable.,2.0,1
"Very pretty, a little elegant charm to  wear for St Patrick's day and year round!",5.0,0
I bought this to use with my tablet and games I own because in some games it would be much easier to use a controller than pressing the screen like Metal Slug. Unfortunately the maker states more compatibility than it really has. I can get some games to kinda work and others don't work with it at all. It says there is tons of games on the market it is compatible with but only shows me 20 and I don't own any of them. I am currently trying it with other controller programs and some of them could work it better than Nyko's own program which is frankly sad. I want to be able to use and love this controller more and hope Nyko improves their program and compatibility more.,3.0,0
"I'm very disappointed in this drive, as even with large files I can't write faster than 80MB/sec on a USB 3.0 port. But I don't think it's the drive's fault, as it's capable of much faster speeds and other people get those speeds.

The issue with these very fast USB 3.0 drives is that their speed is very much affected by the chipset being used, and the chipset drives. I am using a 2yr-old ASUS motherboard and it uses the ASMedia USB 3.9 chipset. It's a highly regarded chipset but it came out after the NEC/Renasys (sp?) and drivers seem optimized for the latter.

The odd thing is that I bought a 32 GB SanDIsk Extreme (not the Pro version, as this is new) last year and it's blazingly fast on the same port on the same computer, so I would have expected this to be at least that fast.

One thing to mention: These are expensive drives and the 32 GB Extreme was and still is expensive. The competition 3.0 drives have dropped but not the SanDisk Extremes, which I think is fair as they are so much faster. (I have a couple of other brands USB 3.0 flash drives and they are laughably slow compared to the SanDisks.)  However, what stunned me about the Extreme series, given the price, was how incredibly cheaply made they are. They are made of the crummiest plastic you can imagine and I'm sure I could squeeze and shatter it pretty easily.

With this new Extreme Pro series, there's still some of that, and these are far more physically delicate drives than other brands (esp given the price) but they don't feel quite as delicate as the Extreme series.",4.0,0
"For honest review. Lexie is a sweet, sweet girl. I really liked her. She was just a little too self-centered. She was also a little too self-centered. Her family was a little older and in need of",5.0,1
"This is so cute and looks great, the materials are thick enough to make it comfortable but not too",5.0,1
"The color matches my real 18k gold jewelry. They're so pretty in person, a great size, just shy of half an inch and a substantial weight. They sit beautifully on my earlobe and are very comfortable. I love them and highly recommend them to anyone wanting a classic everyday pair of earrings.",5.0,0
Good movie but a little slow. The movie is a good one.love it!Very good.,3.0,1
Great socks.  Don't have to break them in.  I will keep them for the next,4.0,1
"I purchased this right after Christmas to use with my new iPhone.  It may be me and my klutziness, but it took me a while to position this in my ear so that it will not move or fall out.  Once you get accustomed to that, the piece is light and comfortable and easy to operate.  The sound quality is excellent and everyone tells me that my voice is ""as clear as a bell"" when I use this piece.  It's SIMPLE to set up and the controls, volume adjustment, etc, for me, have been a cinch.  Less meaningful to me is appearance, but it does look cool.  It has a sleek design and is not obtrusive.  I sometimes wear it all day and, unlike other headsets I've owned, is doesn't get ""heavy"" or uncomfortable.  Sometimes, I'm not even aware that it is on my ear.  This is my third Plantronics headpiece and I've had good luck with everyone of them. I would recommend this headpiece easily.",5.0,0
Lots of yelling and whakcy dialogue. The movie is a good one. The movie has a couple of extra scenes in the beginning.,5.0,1
"I ordered this skirt along with a large and it fit perfectly. The fabric is soft and the color is bright. I am a 32D, and the waist is very large. The material is very thin and I am very pleased. I bought this for my husband for his birthday. He was very pleased with it. It's a nice material and has great support. He will order it again. I love these boots. They fit well and are very comfortable. I bought this for my son for Christmas. He loved it and it fits great!I'm a huge fan of the rose gold that I've bought at the top of this boot.",4.0,1
We usually have to drive 35 miles one way to purchase these and ordering them was fast and easy.  I will order them again for him.,5.0,0
"A great slipper that my daughter will wear with her school uniform. The only reason I ordered this is because I had to send it back. The sizing is a bit off, but it's a great slipper.",5.0,1
"I really loved the tote, well made, a fashion trend. I wanted to keep it, however, I am a small person and it was just too big and overwhelming for my body size. However, I will order other items.",5.0,0
"Got this game as a game my 2 year old could play with while I played board games with the older children. He wanted to be involved with our game, but was very happy to be involved with his shape game and in fact asks for it on his own now. There are many different ways the game can be played as the kid/s grow, or it can simply be used as preschool material teaching colors and shapes. This is a winner in our house!",5.0,0
"The Bottoms Up was difficult for us, probably because of the 65 pound weight of our dog. I imagine it would be much easier with a smaller dog. Holding that much weight with just one arm is tough, and we guessed that the straps weren't comfortable for the dog.  Having to put it on each time we took him out wasn't convenient either.
We switched to a harness that fits on the back somewhat like a girdle. We put it on in the morning and it stays on all day. All we have to do to go out is to snap handles on. And, since there's two handles we can share the load. I'm sure it's more comfortable for the dog since the weight is distributed over a large area, rather than the two straps on the Bottoms Up.",3.0,0
"SHEET COLOR IS NICE BUY FOR MY SIZE FOR MY TOWN.
",2.0,1
"great shoes, fit real gooooooood.  I wear a 10.5 in these shoes",5.0,1
"Nice looking and great value, I cannot comment about quality because I just received the belt. I would recommend with no hesitation.",5.0,0
"This item was right in my price range to being practicing with reflectors and diffusers.  The only reason I didn't give 5 stars is because I question how long it's gonna last.  It appears to be made similar to a sun shade you'd put in your car windshield to keep the heat down, and I'd imagine the metal will bend out of shape sooner rather than later.  This observation was made on more than one review, but a few people have reported back saying it's going strong.  Bottom line is that even if it does bend out of shape, I can buy 10 more at the same price as one of the higher end kits... so this seems like the best investment.  I would recommend this product!",4.0,0
Does the job but thinner than a professional blender?  I will say that it's a pretty good,4.0,1
The glove is very comfortable and well made. Recommend size 1/2 larger than normal. Thumb was too long but acceptable for driving purposes.,4.0,0
"The Unique 2nd Birthday Latex Balloon 6-pack arrived very quickly from the seller in professional packaging.

The package included six 12-inch diameter latex balloons in various colors that were printed with ""Happy 2nd Birthday"".

The only challenge I have learned with purchasing balloons online is finding somewhere to get them inflated.  I was able to find a grocery store here in town to finally do it, but it was definitely more expensive than just purchasing from them or pretty much anywhere else.

These balloons were not expensive, it was the getting them inflated with helium that got costly.  I think it was like $1.60 per balloon.

Overall, the quality and appearance of the balloons was nice.  I would definitely recommend these balloons, but be forewarned that you may run into more expense than you anticipated with inflating them.  The inflating cost is not a problem with the balloons...just what you run into when trying to get them filled.",5.0,0
"The shoes are beautiful and soft as indicated, but are somewhat narrow in the area across the front of the shoe where the colorful part of the shoe joins with the black part of the shoe creating a pinch on both sides of the foot. And after couple hours wear it is difficult standing flat on the foot.  You would have to walk somewhat on the side of the foot to ease the pain.",3.0,0
What more can be said.......Their Levi's. You may pay a bit more for them but the quality is excellent!!! You won't be sorry when you purchase these pants.,5.0,0
"I was so excited to get these - but, the design is horrible. The bottom of them is white suede or some kind of fabric. They will be filthy the first time I wear them. They are going right back.",1.0,0
"I chose this rating because it has the quality of a good movie.  The acting was pretty good.  The story was interesting, but the acting was not.",5.0,1
"Maleficent is another fun figure from the Disney Infinity line.  She has some good, powerful moves and plays well in the toy box.  My little dude is working on leveling her up to see what other moves she has along with unlocking her flying (hopefully) ability.  The figure also really looks like an animated version of Angelina Jolie.",5.0,0
3 year old grand baby. She loves the look and fit of this bra. She's just starting to get used to it. The cups are very comfortable and the straps are very supportive. She's had her first,5.0,1
"Ive bought all kinds of gloves to help me walk and blow snow in our Chicago winter. Nothing with fingers worked, but these mittens have kept my hands toasty even when blowing snow in negative temps with a high wind. Theyre not even that expensive. Love these.",5.0,0
Love these pants!  So comfortable with lots of room.  I have purchased 4 pairs of these pants over the last year or so and they are by far my most favorite dress pants.  They look great right out of the dryer and sheds wrinkles easily.  The expanding waist is very comfortable and the pleats are very professional looking.  These pants also breathe well and stay cool on warmer days.,5.0,0
"This is the second pair of these I bought and they fit perfectly.  They are warm and the color is bright.  I am a 32D, and these are a little large but they are comfortable and fit well.  I will be buying another pair for my niece.I love these shoes.",5.0,1
Loved the fact that the characters were believable.  The story kept me interested and I was sad to see that the story ended.  I also loved the fact that the main character was a young woman,4.0,1
"This is a great game even if you have never entered Pratchett's Discworld. The game play focuses on balancing the need to accomplish your own secret goal while actively trying to mislead your opponents to what that goal is. I wanted to post a review to say that while the game can be played with 2-4 players, it is a wonderful, top-tier game with three, but slightly unbalanced when played by two or four. This game is at heart a three player game.",4.0,0
"Mom loves it and is perfect for the summer.Very good quality.Nice, sturdy, and sturdy",5.0,1
"I'm snapping up as many more colors as I can. I will keep this bag in my collection.I bought this for my son, he loves it! He wears it often and it's comfortable. I ordered the XS size, it is a little bigger than I expected but not too tight. It's a good product and I'm very happy with it.I've had this bag for a few years now and it seems to be holding up well. It's very comfortable, looks great, is light weight, and holds up very well.I'm a size 10 and it's a little tight around the ankles, but it's perfect for me. I'm 5'2"" and I wear a size 12, so I ordered a medium and it fit perfect. I had to go up a size to get the bag to fit, but I was a little worried about the fact that it would be too tight around the ankle, but it fit perfectly. I'm really happy with this purchase and will definitely order another one soon.I love the look of these shoes. They are very comfortable, and very easy to wear. The only issue is that they don't come in a nice",4.0,1
"Warning!  These run small.  Order 1/2 to 1 full size above what you normally where.  I wear a 9M and I wear a 9.5M in these.  Ok, so now that thats out of the way... LOVE these sneaks.  I own 5 pair in different colors.  They look great, are extremely comfortable and very durable.  I wear casual with jeans and and t or sports coat and I've even worn them with a cotton suite.  They are my go-to shoes.  I've even laced 2 pair so they are now slip ons.  Great for the price.  Very versatile.  Awesome color options.",5.0,0
"Ordered our second one, after hearing the reviews.  We've had it for a couple of weeks and it's not",5.0,1
Girls weekend in Vegas  and it was just as comfortable as it looked!  I was just a,5.0,1
"This bag is adorable and even more so in person! It's completely adjustable, has lots of pockets, and seems very high quality. I've had $200 purses that show more wear in a day than this one has shown in a week.",5.0,0
Good story line on how our surrounding and people can make a difference in how we turn out.,5.0,0
"Was heavier than we thought, but the quality is good.

The only reason I ordered this is because I had to return it. ",5.0,1
I purchase  it for my neice and she absolutely  love it and that's  what  count,5.0,0
works great. But boy do I love the fact that you can't just turn it off and off,4.0,1
"Really great, soft and warm. I love the feel of this blanket.",5.0,1
You will have to try this book and see if it works for you.This is a great short story. I had a lot of fun with the characters and the story line,5.0,1
"The concept is a good one, but the execution makes for a frustrating day. The bra rolls up just below the breast and it will drive you crazy. I've tried pulling the bra tighter, to no avail. Because of this, I just can't recommend this bra.",2.0,0
"It took me only fifteen minutes to get used to the toe/heel rock, and after I got used to it, I really liked it. It must really be good for the ankle joints--keeps them lubricated.",5.0,0
As with the preceding books in the series there where some scenes that were not very friendly. Definitely not a children's book..,3.0,0
Love my cargo shorts.  They fit well and look good too.  I have a wide foot and a wide foot.  I am a 32D,4.0,1
